x	y
14.41	1.11828
14.4	1.1183
14.39	1.11831
14.38	1.11832
14.37	1.11834
14.36	1.11835
14.35	1.11836
14.34	1.11838
14.33	1.11839
14.32	1.1184
14.31	1.11842
14.3	1.11843
14.29	1.11844
14.28	1.11846
14.27	1.11847
14.26	1.11848
14.25	1.1185
14.24	1.11851
14.23	1.11852
14.22	1.11854
14.21	1.11855
14.2	1.11856
14.19	1.11858
14.18	1.11859
14.17	1.11861
14.16	1.11862
14.15	1.11863
14.14	1.11865
14.13	1.11866
14.12	1.11867
14.11	1.11869
14.1	1.1187
14.09	1.11872
14.08	1.11873
14.07	1.11874
14.06	1.11876
14.05	1.11877
14.04	1.11878
14.03	1.1188
14.02	1.11881
14.01	1.11883
14	1.11884
13.99	1.11885
13.98	1.11887
13.97	1.11888
13.96	1.1189
13.95	1.11891
13.94	1.11893
13.93	1.11894
13.92	1.11895
13.91	1.11897
13.9	1.11898
13.89	1.119
13.88	1.11901
13.87	1.11902
13.86	1.11904
13.85	1.11905
13.84	1.11907
13.83	1.11908
13.82	1.1191
13.81	1.11911
13.8	1.11913
13.79	1.11914
13.78	1.11915
13.77	1.11917
13.76	1.11918
13.75	1.1192
13.74	1.11921
13.73	1.11923
13.72	1.11924
13.71	1.11926
13.7	1.11927
13.69	1.11929
13.68	1.1193
13.67	1.11931
13.66	1.11933
13.65	1.11934
13.64	1.11936
13.63	1.11937
13.62	1.11939
13.61	1.1194
13.6	1.11942
13.59	1.11943
13.58	1.11945
13.57	1.11946
13.56	1.11948
13.55	1.11949
13.54	1.11951
13.53	1.11952
13.52	1.11954
13.51	1.11955
13.5	1.11957
13.49	1.11958
13.48	1.1196
13.47	1.11961
13.46	1.11963
13.45	1.11964
13.44	1.11966
13.43	1.11967
13.42	1.11969
13.41	1.1197
13.4	1.11972
13.39	1.11974
13.38	1.11975
13.37	1.11977
13.36	1.11978
13.35	1.1198
13.34	1.11981
13.33	1.11983
13.32	1.11984
13.31	1.11986
13.3	1.11987
13.29	1.11989
13.28	1.11991
13.27	1.11992
13.26	1.11994
13.25	1.11995
13.24	1.11997
13.23	1.11998
13.22	1.12
13.21	1.12002
13.2	1.12003
13.19	1.12005
13.18	1.12006
13.17	1.12008
13.16	1.12009
13.15	1.12011
13.14	1.12013
13.13	1.12014
13.12	1.12016
13.11	1.12017
13.1	1.12019
13.09	1.12021
13.08	1.12022
13.07	1.12024
13.06	1.12026
13.05	1.12027
13.04	1.12029
13.03	1.1203
13.02	1.12032
13.01	1.12034
13	1.12035
12.99	1.12037
12.98	1.12039
12.97	1.1204
12.96	1.12042
12.95	1.12043
12.94	1.12045
12.93	1.12047
12.92	1.12048
12.91	1.1205
12.9	1.12052
12.89	1.12053
12.88	1.12055
12.87	1.12057
12.86	1.12058
12.85	1.1206
12.84	1.12062
12.83	1.12063
12.82	1.12065
12.81	1.12067
12.8	1.12068
12.79	1.1207
12.78	1.12072
12.77	1.12073
12.76	1.12075
12.75	1.12077
12.74	1.12079
12.73	1.1208
12.72	1.12082
12.71	1.12084
12.7	1.12085
12.69	1.12087
12.68	1.12089
12.67	1.1209
12.66	1.12092
12.65	1.12094
12.64	1.12096
12.63	1.12097
12.62	1.12099
12.61	1.12101
12.6	1.12103
12.59	1.12104
12.58	1.12106
12.57	1.12108
12.56	1.1211
12.55	1.12111
12.54	1.12113
12.53	1.12115
12.52	1.12117
12.51	1.12118
12.5	1.1212
12.49	1.12122
12.48	1.12124
12.47	1.12125
12.46	1.12127
12.45	1.12129
12.44	1.12131
12.43	1.12132
12.42	1.12134
12.41	1.12136
12.4	1.12138
12.39	1.1214
12.38	1.12141
12.37	1.12143
12.36	1.12145
12.35	1.12147
12.34	1.12149
12.33	1.1215
12.32	1.12152
12.31	1.12154
12.3	1.12156
12.29	1.12158
12.28	1.1216
12.27	1.12161
12.26	1.12163
12.25	1.12165
12.24	1.12167
12.23	1.12169
12.22	1.12171
12.21	1.12172
12.2	1.12174
12.19	1.12176
12.18	1.12178
12.17	1.1218
12.16	1.12182
12.15	1.12184
12.14	1.12186
12.13	1.12187
12.12	1.12189
12.11	1.12191
12.1	1.12193
12.09	1.12195
12.08	1.12197
12.07	1.12199
12.06	1.12201
12.05	1.12203
12.04	1.12204
12.03	1.12206
12.02	1.12208
12.01	1.1221
12	1.12212
11.99	1.12214
11.98	1.12216
11.97	1.12218
11.96	1.1222
11.95	1.12222
11.94	1.12224
11.93	1.12226
11.92	1.12228
11.91	1.12229
11.9	1.12231
11.89	1.12233
11.88	1.12235
11.87	1.12237
11.86	1.12239
11.85	1.12241
11.84	1.12243
11.83	1.12245
11.82	1.12247
11.81	1.12249
11.8	1.12251
11.79	1.12253
11.78	1.12255
11.77	1.12257
11.76	1.12259
11.75	1.12261
11.74	1.12263
11.73	1.12265
11.72	1.12267
11.71	1.12269
11.7	1.12271
11.69	1.12273
11.68	1.12275
11.67	1.12277
11.66	1.12279
11.65	1.12281
11.64	1.12283
11.63	1.12285
11.62	1.12287
11.61	1.12289
11.6	1.12291
11.59	1.12294
11.58	1.12296
11.57	1.12298
11.56	1.123
11.55	1.12302
11.54	1.12304
11.53	1.12306
11.52	1.12308
11.51	1.1231
11.5	1.12312
11.49	1.12314
11.48	1.12316
11.47	1.12319
11.46	1.12321
11.45	1.12323
11.44	1.12325
11.43	1.12327
11.42	1.12329
11.41	1.12331
11.4	1.12333
11.39	1.12335
11.38	1.12338
11.37	1.1234
11.36	1.12342
11.35	1.12344
11.34	1.12346
11.33	1.12348
11.32	1.1235
11.31	1.12353
11.3	1.12355
11.29	1.12357
11.28	1.12359
11.27	1.12361
11.26	1.12364
11.25	1.12366
11.24	1.12368
11.23	1.1237
11.22	1.12372
11.21	1.12374
11.2	1.12377
11.19	1.12379
11.18	1.12381
11.17	1.12383
11.16	1.12386
11.15	1.12388
11.14	1.1239
11.13	1.12392
11.12	1.12394
11.11	1.12397
11.1	1.12399
11.09	1.12401
11.08	1.12403
11.07	1.12406
11.06	1.12408
11.05	1.1241
11.04	1.12413
11.03	1.12415
11.02	1.12417
11.01	1.12419
11	1.12422
10.99	1.12424
10.98	1.12426
10.97	1.12429
10.96	1.12431
10.95	1.12433
10.94	1.12435
10.93	1.12438
10.92	1.1244
10.91	1.12442
10.9	1.12445
10.89	1.12447
10.88	1.12449
10.87	1.12452
10.86	1.12454
10.85	1.12456
10.84	1.12459
10.83	1.12461
10.82	1.12464
10.81	1.12466
10.8	1.12468
10.79	1.12471
10.78	1.12473
10.77	1.12475
10.76	1.12478
10.75	1.1248
10.74	1.12483
10.73	1.12485
10.72	1.12487
10.71	1.1249
10.7	1.12492
10.69	1.12495
10.68	1.12497
10.67	1.125
10.66	1.12502
10.65	1.12504
10.64	1.12507
10.63	1.12509
10.62	1.12512
10.61	1.12514
10.6	1.12517
10.59	1.12519
10.58	1.12522
10.57	1.12524
10.56	1.12527
10.55	1.12529
10.54	1.12532
10.53	1.12534
10.52	1.12537
10.51	1.12539
10.5	1.12542
10.49	1.12544
10.48	1.12547
10.47	1.12549
10.46	1.12552
10.45	1.12554
10.44	1.12557
10.43	1.12559
10.42	1.12562
10.41	1.12565
10.4	1.12567
10.39	1.1257
10.38	1.12572
10.37	1.12575
10.36	1.12577
10.35	1.1258
10.34	1.12583
10.33	1.12585
10.32	1.12588
10.31	1.1259
10.3	1.12593
10.29	1.12596
10.28	1.12598
10.27	1.12601
10.26	1.12604
10.25	1.12606
10.24	1.12609
10.23	1.12611
10.22	1.12614
10.21	1.12617
10.2	1.12619
10.19	1.12622
10.18	1.12625
10.17	1.12628
10.16	1.1263
10.15	1.12633
10.14	1.12636
10.13	1.12638
10.12	1.12641
10.11	1.12644
10.1	1.12646
10.09	1.12649
10.08	1.12652
10.07	1.12655
10.06	1.12657
10.05	1.1266
10.04	1.12663
10.03	1.12666
10.02	1.12668
10.01	1.12671
10	1.12674
9.99	1.12677
9.98	1.1268
9.97	1.12682
9.96	1.12685
9.95	1.12688
9.94	1.12691
9.93	1.12694
9.92	1.12696
9.91	1.12699
9.9	1.12702
9.89	1.12705
9.88	1.12708
9.87	1.12711
9.86	1.12713
9.85	1.12716
9.84	1.12719
9.83	1.12722
9.82	1.12725
9.81	1.12728
9.8	1.12731
9.79	1.12734
9.78	1.12737
9.77	1.12739
9.76	1.12742
9.75	1.12745
9.74	1.12748
9.73	1.12751
9.72	1.12754
9.71	1.12757
9.7	1.1276
9.69	1.12763
9.68	1.12766
9.67	1.12769
9.66	1.12772
9.65	1.12775
9.64	1.12778
9.63	1.12781
9.62	1.12784
9.61	1.12787
9.6	1.1279
9.59	1.12793
9.58	1.12796
9.57	1.12799
9.56	1.12802
9.55	1.12805
9.54	1.12808
9.53	1.12811
9.52	1.12814
9.51	1.12817
9.5	1.12821
9.49	1.12824
9.48	1.12827
9.47	1.1283
9.46	1.12833
9.45	1.12836
9.44	1.12839
9.43	1.12842
9.42	1.12845
9.41	1.12849
9.4	1.12852
9.39	1.12855
9.38	1.12858
9.37	1.12861
9.36	1.12864
9.35	1.12868
9.34	1.12871
9.33	1.12874
9.32	1.12877
9.31	1.1288
9.3	1.12884
9.29	1.12887
9.28	1.1289
9.27	1.12893
9.26	1.12897
9.25	1.129
9.24	1.12903
9.23	1.12906
9.22	1.1291
9.21	1.12913
9.2	1.12916
9.19	1.1292
9.18	1.12923
9.17	1.12926
9.16	1.12929
9.15	1.12933
9.14	1.12936
9.13	1.1294
9.12	1.12943
9.11	1.12946
9.1	1.1295
9.09	1.12953
9.08	1.12956
9.07	1.1296
9.06	1.12963
9.05	1.12967
9.04	1.1297
9.03	1.12973
9.02	1.12977
9.01	1.1298
9	1.12984
8.99	1.12987
8.98	1.12991
8.97	1.12994
8.96	1.12998
8.95	1.13001
8.94	1.13005
8.93	1.13008
8.92	1.13012
8.91	1.13015
8.9	1.13019
8.89	1.13022
8.88	1.13026
8.87	1.13029
8.86	1.13033
8.85	1.13036
8.84	1.1304
8.83	1.13043
8.82	1.13047
8.81	1.13051
8.8	1.13054
8.79	1.13058
8.78	1.13062
8.77	1.13065
8.76	1.13069
8.75	1.13072
8.74	1.13076
8.73	1.1308
8.72	1.13083
8.71	1.13087
8.7	1.13091
8.69	1.13095
8.68	1.13098
8.67	1.13102
8.66	1.13106
8.65	1.13109
8.64	1.13113
8.63	1.13117
8.62	1.13121
8.61	1.13124
8.6	1.13128
8.59	1.13132
8.58	1.13136
8.57	1.1314
8.56	1.13143
8.55	1.13147
8.54	1.13151
8.53	1.13155
8.52	1.13159
8.51	1.13163
8.5	1.13167
8.49	1.1317
8.48	1.13174
8.47	1.13178
8.46	1.13182
8.45	1.13186
8.44	1.1319
8.43	1.13194
8.42	1.13198
8.41	1.13202
8.4	1.13206
8.39	1.1321
8.38	1.13214
8.37	1.13218
8.36	1.13222
8.35	1.13226
8.34	1.1323
8.33	1.13234
8.32	1.13238
8.31	1.13242
8.3	1.13246
8.29	1.1325
8.28	1.13254
8.27	1.13258
8.26	1.13262
8.25	1.13267
8.24	1.13271
8.23	1.13275
8.22	1.13279
8.21	1.13283
8.2	1.13287
8.19	1.13291
8.18	1.13296
8.17	1.133
8.16	1.13304
8.15	1.13308
8.14	1.13312
8.13	1.13317
8.12	1.13321
8.11	1.13325
8.1	1.1333
8.09	1.13334
8.08	1.13338
8.07	1.13342
8.06	1.13347
8.05	1.13351
8.04	1.13355
8.03	1.1336
8.02	1.13364
8.01	1.13368
8	1.13373
7.99	1.13377
7.98	1.13382
7.97	1.13386
7.96	1.13391
7.95	1.13395
7.94	1.13399
7.93	1.13404
7.92	1.13408
7.91	1.13413
7.9	1.13417
7.89	1.13422
7.88	1.13426
7.87	1.13431
7.86	1.13435
7.85	1.1344
7.84	1.13445
7.83	1.13449
7.82	1.13454
7.81	1.13458
7.8	1.13463
7.79	1.13468
7.78	1.13472
7.77	1.13477
7.76	1.13482
7.75	1.13486
7.74	1.13491
7.73	1.13496
7.72	1.135
7.71	1.13505
7.7	1.1351
7.69	1.13515
7.68	1.13519
7.67	1.13524
7.66	1.13529
7.65	1.13534
7.64	1.13539
7.63	1.13543
7.62	1.13548
7.61	1.13553
7.6	1.13558
7.59	1.13563
7.58	1.13568
7.57	1.13573
7.56	1.13578
7.55	1.13583
7.54	1.13587
7.53	1.13592
7.52	1.13597
7.51	1.13602
7.5	1.13607
7.49	1.13612
7.48	1.13617
7.47	1.13623
7.46	1.13628
7.45	1.13633
7.44	1.13638
7.43	1.13643
7.42	1.13648
7.41	1.13653
7.4	1.13658
7.39	1.13663
7.38	1.13669
7.37	1.13674
7.36	1.13679
7.35	1.13684
7.34	1.13689
7.33	1.13695
7.32	1.137
7.31	1.13705
7.3	1.13711
7.29	1.13716
7.28	1.13721
7.27	1.13726
7.26	1.13732
7.25	1.13737
7.24	1.13743
7.23	1.13748
7.22	1.13753
7.21	1.13759
7.2	1.13764
7.19	1.1377
7.18	1.13775
7.17	1.13781
7.16	1.13786
7.15	1.13792
7.14	1.13797
7.13	1.13803
7.12	1.13808
7.11	1.13814
7.1	1.1382
7.09	1.13825
7.08	1.13831
7.07	1.13836
7.06	1.13842
7.05	1.13848
7.04	1.13854
7.03	1.13859
7.02	1.13865
7.01	1.13871
7	1.13877
6.99	1.13882
6.98	1.13888
6.97	1.13894
6.96	1.139
6.95	1.13906
6.94	1.13911
6.93	1.13917
6.92	1.13923
6.91	1.13929
6.9	1.13935
6.89	1.13941
6.88	1.13947
6.87	1.13953
6.86	1.13959
6.85	1.13965
6.84	1.13971
6.83	1.13977
6.82	1.13983
6.81	1.13989
6.8	1.13996
6.79	1.14002
6.78	1.14008
6.77	1.14014
6.76	1.1402
6.75	1.14026
6.74	1.14033
6.73	1.14039
6.72	1.14045
6.71	1.14052
6.7	1.14058
6.69	1.14064
6.68	1.14071
6.67	1.14077
6.66	1.14083
6.65	1.1409
6.64	1.14096
6.63	1.14103
6.62	1.14109
6.61	1.14116
6.6	1.14122
6.59	1.14129
6.58	1.14135
6.57	1.14142
6.56	1.14148
6.55	1.14155
6.54	1.14162
6.53	1.14168
6.52	1.14175
6.51	1.14182
6.5	1.14188
6.49	1.14195
6.48	1.14202
6.47	1.14209
6.46	1.14215
6.45	1.14222
6.44	1.14229
6.43	1.14236
6.42	1.14243
6.41	1.1425
6.4	1.14257
6.39	1.14264
6.38	1.14271
6.37	1.14278
6.36	1.14285
6.35	1.14292
6.34	1.14299
6.33	1.14306
6.32	1.14313
6.31	1.1432
6.3	1.14327
6.29	1.14335
6.28	1.14342
6.27	1.14349
6.26	1.14356
6.25	1.14364
6.24	1.14371
6.23	1.14378
6.22	1.14386
6.21	1.14393
6.2	1.144
6.19	1.14408
6.18	1.14415
6.17	1.14423
6.16	1.1443
6.15	1.14438
6.14	1.14445
6.13	1.14453
6.12	1.14461
6.11	1.14468
6.1	1.14476
6.09	1.14484
6.08	1.14491
6.07	1.14499
6.06	1.14507
6.05	1.14515
6.04	1.14522
6.03	1.1453
6.02	1.14538
6.01	1.14546
6	1.14554
5.99	1.14562
5.98	1.1457
5.97	1.14578
5.96	1.14586
5.95	1.14594
5.94	1.14602
5.93	1.1461
5.92	1.14618
5.91	1.14627
5.9	1.14635
5.89	1.14643
5.88	1.14651
5.87	1.1466
5.86	1.14668
5.85	1.14676
5.84	1.14685
5.83	1.14693
5.82	1.14701
5.81	1.1471
5.8	1.14718
5.79	1.14727
5.78	1.14736
5.77	1.14744
5.76	1.14753
5.75	1.14761
5.74	1.1477
5.73	1.14779
5.72	1.14788
5.71	1.14796
5.7	1.14805
5.69	1.14814
5.68	1.14823
5.67	1.14832
5.66	1.14841
5.65	1.1485
5.64	1.14859
5.63	1.14868
5.62	1.14877
5.61	1.14886
5.6	1.14895
5.59	1.14904
5.58	1.14914
5.57	1.14923
5.56	1.14932
5.55	1.14941
5.54	1.14951
5.53	1.1496
5.52	1.1497
5.51	1.14979
5.5	1.14988
5.49	1.14998
5.48	1.15008
5.47	1.15017
5.46	1.15027
5.45	1.15036
5.44	1.15046
5.43	1.15056
5.42	1.15066
5.41	1.15076
5.4	1.15085
5.39	1.15095
5.38	1.15105
5.37	1.15115
5.36	1.15125
5.35	1.15135
5.34	1.15145
5.33	1.15156
5.32	1.15166
5.31	1.15176
5.3	1.15186
5.29	1.15196
5.28	1.15207
5.27	1.15217
5.26	1.15228
5.25	1.15238
5.24	1.15249
5.23	1.15259
5.22	1.1527
5.21	1.1528
5.2	1.15291
5.19	1.15302
5.18	1.15312
5.17	1.15323
5.16	1.15334
5.15	1.15345
5.14	1.15356
5.13	1.15367
5.12	1.15378
5.11	1.15389
5.1	1.154
5.09	1.15411
5.08	1.15422
5.07	1.15434
5.06	1.15445
5.05	1.15456
5.04	1.15468
5.03	1.15479
5.02	1.15491
5.01	1.15502
5	1.15514
4.99	1.15525
4.98	1.15537
4.97	1.15549
4.96	1.1556
4.95	1.15572
4.94	1.15584
4.93	1.15596
4.92	1.15608
4.91	1.1562
4.9	1.15632
4.89	1.15644
4.88	1.15656
4.87	1.15669
4.86	1.15681
4.85	1.15693
4.84	1.15706
4.83	1.15718
4.82	1.15731
4.81	1.15743
4.8	1.15756
4.79	1.15768
4.78	1.15781
4.77	1.15794
4.76	1.15807
4.75	1.15819
4.74	1.15832
4.73	1.15845
4.72	1.15858
4.71	1.15872
4.7	1.15885
4.69	1.15898
4.68	1.15911
4.67	1.15925
4.66	1.15938
4.65	1.15951
4.64	1.15965
4.63	1.15979
4.62	1.15992
4.61	1.16006
4.6	1.1602
4.59	1.16034
4.58	1.16047
4.57	1.16061
4.56	1.16075
4.55	1.16089
4.54	1.16104
4.53	1.16118
4.52	1.16132
4.51	1.16147
4.5	1.16161
4.49	1.16175
4.48	1.1619
4.47	1.16205
4.46	1.16219
4.45	1.16234
4.44	1.16249
4.43	1.16264
4.42	1.16279
4.41	1.16294
4.4	1.16309
4.39	1.16324
4.38	1.16339
4.37	1.16355
4.36	1.1637
4.35	1.16386
4.34	1.16401
4.33	1.16417
4.32	1.16432
4.31	1.16448
4.3	1.16464
4.29	1.1648
4.28	1.16496
4.27	1.16512
4.26	1.16528
4.25	1.16545
4.24	1.16561
4.23	1.16577
4.22	1.16594
4.21	1.1661
4.2	1.16627
4.19	1.16644
4.18	1.16661
4.17	1.16677
4.16	1.16694
4.15	1.16712
4.14	1.16729
4.13	1.16746
4.12	1.16763
4.11	1.16781
4.1	1.16798
4.09	1.16816
4.08	1.16834
4.07	1.16851
4.06	1.16869
4.05	1.16887
4.04	1.16905
4.03	1.16924
4.02	1.16942
4.01	1.1696
4	1.16979
3.99	1.16997
3.98	1.17016
3.97	1.17035
3.96	1.17053
3.95	1.17072
3.94	1.17091
3.93	1.17111
3.92	1.1713
3.91	1.17149
3.9	1.17169
3.89	1.17188
3.88	1.17208
3.87	1.17228
3.86	1.17248
3.85	1.17268
3.84	1.17288
3.83	1.17308
3.82	1.17328
3.81	1.17349
3.8	1.17369
3.79	1.1739
3.78	1.17411
3.77	1.17432
3.76	1.17453
3.75	1.17474
3.74	1.17495
3.73	1.17517
3.72	1.17538
3.71	1.1756
3.7	1.17581
3.69	1.17603
3.68	1.17625
3.67	1.17647
3.66	1.1767
3.65	1.17692
3.64	1.17715
3.63	1.17737
3.62	1.1776
3.61	1.17783
3.6	1.17806
3.59	1.17829
3.58	1.17852
3.57	1.17876
3.56	1.179
3.55	1.17923
3.54	1.17947
3.53	1.17971
3.52	1.17995
3.51	1.1802
3.5	1.18044
3.49	1.18069
3.48	1.18094
3.47	1.18118
3.46	1.18143
3.45	1.18169
3.44	1.18194
3.43	1.1822
3.42	1.18245
3.41	1.18271
3.4	1.18297
3.39	1.18323
3.38	1.1835
3.37	1.18376
3.36	1.18403
3.35	1.1843
3.34	1.18457
3.33	1.18484
3.32	1.18511
3.31	1.18539
3.3	1.18567
3.29	1.18594
3.28	1.18623
3.27	1.18651
3.26	1.18679
3.25	1.18708
3.24	1.18737
3.23	1.18766
3.22	1.18795
3.21	1.18824
3.2	1.18854
3.19	1.18884
3.18	1.18914
3.17	1.18944
3.16	1.18974
3.15	1.19005
3.14	1.19036
3.13	1.19067
3.12	1.19098
3.11	1.19129
3.1	1.19161
3.09	1.19193
3.08	1.19225
3.07	1.19257
3.06	1.1929
3.05	1.19323
3.04	1.19356
3.03	1.19389
3.02	1.19422
3.01	1.19456
3	1.1949
2.99	1.19524
2.98	1.19559
2.97	1.19594
2.96	1.19629
2.95	1.19664
2.94	1.19699
2.93	1.19735
2.92	1.19771
2.91	1.19807
2.9	1.19844
2.89	1.1988
2.88	1.19918
2.87	1.19955
2.86	1.19992
2.85	1.2003
2.84	1.20069
2.83	1.20107
2.82	1.20146
2.81	1.20185
2.8	1.20224
2.79	1.20264
2.78	1.20304
2.77	1.20344
2.76	1.20385
2.75	1.20426
2.74	1.20467
2.73	1.20509
2.72	1.20551
2.71	1.20593
2.7	1.20635
2.69	1.20678
2.68	1.20722
2.67	1.20765
2.66	1.20809
2.65	1.20854
2.64	1.20898
2.63	1.20943
2.62	1.20989
2.61	1.21035
2.6	1.21081
2.59	1.21127
2.58	1.21174
2.57	1.21222
2.56	1.21269
2.55	1.21318
2.54	1.21366
2.53	1.21415
2.52	1.21465
2.51	1.21514
2.5	1.21565
2.49	1.21615
2.48	1.21667
2.47	1.21718
2.46	1.2177
2.45	1.21823
2.44	1.21876
2.43	1.21929
2.42	1.21983
2.41	1.22038
2.4	1.22093
2.39	1.22148
2.38	1.22204
2.37	1.22261
2.36	1.22318
2.35	1.22375
2.34	1.22433
2.33	1.22492
2.32	1.22551
2.31	1.22611
2.3	1.22671
2.29	1.22732
2.28	1.22793
2.27	1.22855
2.26	1.22918
2.25	1.22981
2.24	1.23045
2.23	1.2311
2.22	1.23175
2.21	1.23241
2.2	1.23307
2.19	1.23374
2.18	1.23442
2.17	1.2351
2.16	1.2358
2.15	1.23649
2.14	1.2372
2.13	1.23791
2.12	1.23863
2.11	1.23936
2.1	1.2401
2.09	1.24084
2.08	1.24159
2.07	1.24235
2.06	1.24312
2.05	1.2439
2.04	1.24468
2.03	1.24548
2.02	1.24628
2.01	1.24709
2	1.24791
1.99	1.24874
1.98	1.24957
1.97	1.25042
1.96	1.25128
1.95	1.25215
1.94	1.25302
1.93	1.25391
1.92	1.25481
1.91	1.25571
1.9	1.25663
1.89	1.25756
1.88	1.2585
1.87	1.25945
1.86	1.26042
1.85	1.26139
1.84	1.26238
1.83	1.26338
1.82	1.26439
1.81	1.26541
1.8	1.26645
1.79	1.2675
1.78	1.26856
1.77	1.26964
1.76	1.27072
1.75	1.27183
1.74	1.27295
1.73	1.27408
1.72	1.27523
1.71	1.27639
1.7	1.27757
1.69	1.27876
1.68	1.27997
1.67	1.2812
1.66	1.28244
1.65	1.2837
1.64	1.28498
1.63	1.28627
1.62	1.28759
1.61	1.28892
1.6	1.29027
1.59	1.29164
1.58	1.29303
1.57	1.29444
1.56	1.29587
1.55	1.29733
1.54	1.2988
1.53	1.3003
1.52	1.30181
1.51	1.30336
1.5	1.30492
1.49	1.30651
1.48	1.30812
1.47	1.30976
1.46	1.31143
1.45	1.31312
1.44	1.31484
1.43	1.31659
1.42	1.31836
1.41	1.32017
1.4	1.322
1.39	1.32387
1.38	1.32577
1.37	1.32769
1.36	1.32966
1.35	1.33165
1.34	1.33368
1.33	1.33575
1.32	1.33785
1.31	1.33999
1.3	1.34217
1.29	1.34439
1.28	1.34665
1.27	1.34896
1.26	1.3513
1.25	1.35369
1.24	1.35613
1.23	1.35861
1.22	1.36114
1.21	1.36372
1.2	1.36635
1.19	1.36904
1.18	1.37178
1.17	1.37457
1.16	1.37742
1.15	1.38034
1.14	1.38331
1.13	1.38635
1.12	1.38945
1.11	1.39262
1.1	1.39586
1.09	1.39917
1.08	1.40256
1.07	1.40602
1.06	1.40957
1.05	1.41319
1.04	1.4169
1.03	1.4207
1.02	1.4246
1.01	1.42858
1	1.43267
0.99	1.43686
0.98	1.44115
0.97	1.44555
0.96	1.45007
0.95	1.45471
0.94	1.45947
0.93	1.46436
0.92	1.46938
0.91	1.47454
0.9	1.47985
0.89	1.48531
0.88	1.49092
0.87	1.4967
0.86	1.50266
0.85	1.50879
0.84	1.51511
0.83	1.52163
0.82	1.52836
0.81	1.5353
0.8	1.54247
0.79	1.54987
0.78	1.55753
0.77	1.56544
0.76	1.57364
0.75	1.58212
0.74	1.59091
0.73	1.60003
0.72	1.60948
0.71	1.6193
0.7	1.6295
0.69	1.6401
0.68	1.65113
0.67	1.66261
0.66	1.67458
0.65	1.68706
0.64	1.70009
0.63	1.7137
0.62	1.72793
0.61	1.74283
0.6	1.75845
0.59	1.77483
0.58	1.79203
0.57	1.81012
0.56	1.82917
0.55	1.84925
0.54	1.87044
0.53	1.89285
0.52	1.91658
0.51	1.94174
0.5	1.96847
0.49	1.99693
0.48	2.02726
0.47	2.05968
0.46	2.0944
0.45	2.13166
0.44	2.17175
0.43	2.21501
0.42	2.26182
0.41	2.31263
0.4	2.36797
0.39	2.42845
0.38	2.49483
0.37	2.568
0.36	2.64905
0.35	2.73931
0.34	2.84044
0.33	2.95453
0.32	3.08422
0.31	3.23301
0.3	3.4055
0.29	3.60802
0.28	3.84952
0.27	4.14319
0.26	4.50966
0.25	4.98377
0.24	5.63156
0.23	6.60414
0.22	8.40648
-0.22	8.40648
-0.23	6.60414
-0.24	5.63156
-0.25	4.98377
-0.26	4.50966
-0.27	4.14319
-0.28	3.84952
-0.29	3.60802
-0.3	3.4055
-0.31	3.23301
-0.32	3.08422
-0.33	2.95453
-0.34	2.84044
-0.35	2.73931
-0.36	2.64905
-0.37	2.568
-0.38	2.49483
-0.39	2.42845
-0.4	2.36797
-0.41	2.31263
-0.42	2.26182
-0.43	2.21501
-0.44	2.17175
-0.45	2.13166
-0.46	2.0944
-0.47	2.05968
-0.48	2.02726
-0.49	1.99693
-0.5	1.96847
-0.51	1.94174
-0.52	1.91658
-0.53	1.89285
-0.54	1.87044
-0.55	1.84925
-0.56	1.82917
-0.57	1.81012
-0.58	1.79203
-0.59	1.77483
-0.6	1.75845
-0.61	1.74283
-0.62	1.72793
-0.63	1.7137
-0.64	1.70009
-0.65	1.68706
-0.66	1.67458
-0.67	1.66261
-0.68	1.65113
-0.69	1.6401
-0.7	1.6295
-0.71	1.6193
-0.72	1.60948
-0.73	1.60003
-0.74	1.59091
-0.75	1.58212
-0.76	1.57364
-0.77	1.56544
-0.78	1.55753
-0.79	1.54987
-0.8	1.54247
-0.81	1.5353
-0.82	1.52836
-0.83	1.52163
-0.84	1.51511
-0.85	1.50879
-0.86	1.50266
-0.87	1.4967
-0.88	1.49092
-0.89	1.48531
-0.9	1.47985
-0.91	1.47454
-0.92	1.46938
-0.93	1.46436
-0.94	1.45947
-0.95	1.45471
-0.96	1.45007
-0.97	1.44555
-0.98	1.44115
-0.99	1.43686
-1	1.43267
-1.01	1.42858
-1.02	1.4246
-1.03	1.4207
-1.04	1.4169
-1.05	1.41319
-1.06	1.40957
-1.07	1.40602
-1.08	1.40256
-1.09	1.39917
-1.1	1.39586
-1.11	1.39262
-1.12	1.38945
-1.13	1.38635
-1.14	1.38331
-1.15	1.38034
-1.16	1.37742
-1.17	1.37457
-1.18	1.37178
-1.19	1.36904
-1.2	1.36635
-1.21	1.36372
-1.22	1.36114
-1.23	1.35861
-1.24	1.35613
-1.25	1.35369
-1.26	1.3513
-1.27	1.34896
-1.28	1.34665
-1.29	1.34439
-1.3	1.34217
-1.31	1.33999
-1.32	1.33785
-1.33	1.33575
-1.34	1.33368
-1.35	1.33165
-1.36	1.32966
-1.37	1.32769
-1.38	1.32577
-1.39	1.32387
-1.4	1.322
-1.41	1.32017
-1.42	1.31836
-1.43	1.31659
-1.44	1.31484
-1.45	1.31312
-1.46	1.31143
-1.47	1.30976
