x	y
15.65	1.68173
15.64	1.68175
15.63	1.68177
15.62	1.6818
15.61	1.68182
15.6	1.68185
15.59	1.68187
15.58	1.6819
15.57	1.68192
15.56	1.68195
15.55	1.68197
15.54	1.682
15.53	1.68202
15.52	1.68205
15.51	1.68207
15.5	1.6821
15.49	1.68212
15.48	1.68215
15.47	1.68217
15.46	1.6822
15.45	1.68222
15.44	1.68225
15.43	1.68227
15.42	1.6823
15.41	1.68232
15.4	1.68235
15.39	1.68237
15.38	1.6824
15.37	1.68242
15.36	1.68245
15.35	1.68247
15.34	1.6825
15.33	1.68252
15.32	1.68255
15.31	1.68258
15.3	1.6826
15.29	1.68263
15.28	1.68265
15.27	1.68268
15.26	1.6827
15.25	1.68273
15.24	1.68276
15.23	1.68278
15.22	1.68281
15.21	1.68283
15.2	1.68286
15.19	1.68288
15.18	1.68291
15.17	1.68294
15.16	1.68296
15.15	1.68299
15.14	1.68301
15.13	1.68304
15.12	1.68307
15.11	1.68309
15.1	1.68312
15.09	1.68315
15.08	1.68317
15.07	1.6832
15.06	1.68323
15.05	1.68325
15.04	1.68328
15.03	1.6833
15.02	1.68333
15.01	1.68336
15	1.68338
14.99	1.68341
14.98	1.68344
14.97	1.68346
14.96	1.68349
14.95	1.68352
14.94	1.68354
14.93	1.68357
14.92	1.6836
14.91	1.68363
14.9	1.68365
14.89	1.68368
14.88	1.68371
14.87	1.68373
14.86	1.68376
14.85	1.68379
14.84	1.68382
14.83	1.68384
14.82	1.68387
14.81	1.6839
14.8	1.68392
14.79	1.68395
14.78	1.68398
14.77	1.68401
14.76	1.68403
14.75	1.68406
14.74	1.68409
14.73	1.68412
14.72	1.68414
14.71	1.68417
14.7	1.6842
14.69	1.68423
14.68	1.68426
14.67	1.68428
14.66	1.68431
14.65	1.68434
14.64	1.68437
14.63	1.6844
14.62	1.68442
14.61	1.68445
14.6	1.68448
14.59	1.68451
14.58	1.68454
14.57	1.68456
14.56	1.68459
14.55	1.68462
14.54	1.68465
14.53	1.68468
14.52	1.68471
14.51	1.68473
14.5	1.68476
14.49	1.68479
14.48	1.68482
14.47	1.68485
14.46	1.68488
14.45	1.68491
14.44	1.68494
14.43	1.68496
