PG.ProteinGroups	PG.Genes	PG.Organisms	[1] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P1.raw.PG.Quantity	[2] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P2.raw.PG.Quantity	[3] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P3.raw.PG.Quantity	[4] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P4.raw.PG.Quantity	[5] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P1O2.raw.PG.Quantity	[6] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2A1.raw.PG.Quantity	[7] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2B1.raw.PG.Quantity	[8] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2C1.raw.PG.Quantity	[9] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2D1.raw.PG.Quantity	[10] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_us_P1O4.raw.PG.Quantity	[11] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1A2.raw.PG.Quantity	[12] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1B2.raw.PG.Quantity	[13] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1C2.raw.PG.Quantity	[14] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1D2.raw.PG.Quantity	[15] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1E2.raw.PG.Quantity	[16] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1F2.raw.PG.Quantity	[17] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1G2.raw.PG.Quantity	[18] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1H2.raw.PG.Quantity	[19] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1I2.raw.PG.Quantity	[20] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1J2.raw.PG.Quantity	[21] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1K2.raw.PG.Quantity	[22] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1L2.raw.PG.Quantity	[23] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1M2.raw.PG.Quantity	[24] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1N2.raw.PG.Quantity	[25] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2A2.raw.PG.Quantity	[26] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2B2.raw.PG.Quantity	[27] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2C2.raw.PG.Quantity	[28] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2D2.raw.PG.Quantity	[29] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2E2.raw.PG.Quantity	[30] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2F2.raw.PG.Quantity	[31] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2G2.raw.PG.Quantity	[32] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2H2.raw.PG.Quantity	[33] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2I2.raw.PG.Quantity	[34] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2J2.raw.PG.Quantity	[35] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2K2.raw.PG.Quantity	[36] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2L2.raw.PG.Quantity	[37] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2M2.raw.PG.Quantity	[38] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2N2.raw.PG.Quantity	[39] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1A4.raw.PG.Quantity	[40] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1B4.raw.PG.Quantity	[41] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1C4.raw.PG.Quantity	[42] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1D4.raw.PG.Quantity	[43] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1E4.raw.PG.Quantity	[44] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1F4.raw.PG.Quantity	[45] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1G4.raw.PG.Quantity	[46] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1H4.raw.PG.Quantity	[47] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1I4.raw.PG.Quantity	[48] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1J4.raw.PG.Quantity	[49] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1K4.raw.PG.Quantity	[50] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1L4.raw.PG.Quantity	[51] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1M4.raw.PG.Quantity	[52] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1N4.raw.PG.Quantity
cont_P62937	PPIA	Homo sapiens	257.4107360839844	349.6188659667969	274.4245910644531	333.0535888671875	409.39654541015625	296.15234375	379.8754577636719	366.7519836425781	438.26324462890625	217.61553955078125	783.9992065429688	178.9697265625	326.4208068847656	345.12115478515625	346.15618896484375	243.34854125976562	231.92953491210938	222.26052856445312	73.39109802246094	141.542724609375	58.56328582763672	64.17620849609375	503.3579406738281	440.4028015136719	408.3408203125	319.5846862792969	448.11962890625	448.3663635253906	523.3496704101562	581.1917724609375	645.8687133789062	374.89617919921875	483.6334533691406	527.2191772460938	489.5502624511719	310.5272216796875	518.2769775390625	547.9344482421875	502.3757019042969	204.5494384765625	416.7565002441406	241.2776641845703	527.9813232421875	400.9689025878906	374.66925048828125	114.6273422241211	108.29700469970703	129.97193908691406	163.71775817871094	379.9150085449219	361.2110290527344	530.0625
cont_P62979	RPS27A	Homo sapiens	131.1300048828125	166.3384246826172	118.61544799804688	116.2347183227539	155.6743927001953	193.88916015625	162.45233154296875	207.38482666015625	166.81814575195312	214.74961853027344	245.86123657226562	228.9976043701172	304.7743835449219	240.35987854003906	408.1546630859375	301.0776062011719	337.3860168457031	386.18206787109375	240.5149688720703	424.5556335449219	98.03887939453125	114.01997375488281	290.5807189941406	165.091064453125	306.72528076171875	308.9527282714844	374.90863037109375	238.5286102294922	309.28131103515625	297.6075439453125	283.4529724121094	285.8720397949219	303.6383056640625	296.29425048828125	289.493896484375	243.14833068847656	420.1546630859375	268.18194580078125	258.569580078125	242.01988220214844	280.8282470703125	221.30252075195312	282.73175048828125	383.73291015625	235.317138671875	276.4699401855469	256.1416015625	291.3221435546875	206.5670623779297	261.07135009765625	225.88681030273438	217.8028106689453
cont_P63279	UBE2I	Homo sapiens	9.351692199707031	16.85581398010254	12.998443603515625	12.737051963806152	19.5733642578125	7.795502185821533	11.241693496704102	12.986873626708984	17.070281982421875	3.9373040199279785	33.05912399291992	7.632752418518066	16.870119094848633	16.61711883544922	16.040424346923828	8.028385162353516	13.134766578674316	7.095675945281982	NaN	NaN	NaN	1.2994859218597412	17.3859920501709	17.879425048828125	16.644670486450195	24.14173698425293	20.769514083862305	28.21959686279297	35.44942855834961	15.73863697052002	42.183738708496094	15.255614280700684	11.502069473266602	16.46768569946289	31.382144927978516	18.268590927124023	31.483537673950195	20.468395233154297	22.41208839416504	NaN	18.14143180847168	8.311393737792969	29.321331024169922	25.490692138671875	40.28831100463867	3.0247037410736084	8.380709648132324	3.48071026802063	8.114727973937988	35.92855453491211	20.411800384521484	37.77177047729492
cont_P68871	HBB	Homo sapiens	26.848447799682617	42.945152282714844	24.89483642578125	25.5795841217041	34.48765563964844	50.349090576171875	31.472820281982422	23.708816528320312	20.51348876953125	40.99052810668945	26.768299102783203	28.005538940429688	21.9241943359375	36.98336410522461	48.629615783691406	27.72460174560547	46.131744384765625	59.154624938964844	35.592735290527344	38.43480682373047	23.569168090820312	31.757810592651367	23.019330978393555	14.552206993103027	31.14811897277832	NaN	NaN	21.78968620300293	NaN	39.07322311401367	17.724123001098633	72.99443054199219	37.196720123291016	42.349727630615234	72.97249603271484	98.1414566040039	23.82303237915039	NaN	24.366060256958008	56.9620361328125	25.99593734741211	14.614263534545898	32.49702453613281	33.747562408447266	31.734739303588867	30.239721298217773	58.248531341552734	31.338815689086914	35.10507583618164	16.69906997680664	18.121925354003906	48.580902099609375
cont_P69905	HBA1	Homo sapiens	4.42252779006958	30.118040084838867	26.404987335205078	20.22476577758789	15.909543991088867	17.32933807373047	7.918220520019531	7.753091812133789	10.124288558959961	34.83623123168945	23.290555953979492	37.68918228149414	28.036224365234375	34.890167236328125	29.7099666595459	33.94617462158203	44.108707427978516	43.638423919677734	36.76680374145508	25.103130340576172	31.584062576293945	42.63199234008789	33.07109069824219	14.387808799743652	29.291719436645508	29.454862594604492	NaN	14.7498779296875	28.937950134277344	20.879512786865234	36.69429397583008	35.31527328491211	32.22329330444336	32.786094665527344	39.10639190673828	37.60500717163086	26.28292465209961	NaN	25.478370666503906	119.36962890625	21.629535675048828	23.46717643737793	18.763460159301758	43.77784729003906	33.778316497802734	30.864582061767578	77.12037658691406	26.151029586791992	29.692218780517578	25.657018661499023	23.502180099487305	42.7112922668457
cont_P78386	KRT85	Homo sapiens	9.297261238098145	8.445611000061035	14.78128433227539	16.4161376953125	13.375923156738281	14.041787147521973	14.028350830078125	12.070919036865234	17.12388038635254	11.0900239944458	62.59450912475586	6.4232177734375	53.194541931152344	17.72385597229004	16.52491569519043	13.358400344848633	11.331998825073242	20.59013557434082	19.477243423461914	28.227922439575195	8.835471153259277	8.661393165588379	18.301830291748047	10.922094345092773	13.768646240234375	NaN	21.10359764099121	NaN	32.623409271240234	34.48971939086914	16.580808639526367	20.5393009185791	NaN	19.999650955200195	NaN	NaN	NaN	NaN	53.24720001220703	NaN	15.536446571350098	NaN	20.366313934326172	33.65081024169922	37.9693489074707	15.166082382202148	11.753998756408691	9.380324363708496	16.93302345275879	18.962066650390625	NaN	361.4913635253906
cont_P99999	CYCS	Homo sapiens	18.113616943359375	46.98646926879883	33.93980407714844	32.63026428222656	37.30664825439453	23.44130516052246	21.336156845092773	25.131689071655273	27.144071578979492	22.027294158935547	116.72303771972656	67.31575012207031	40.027565002441406	42.28826141357422	45.963497161865234	52.60047149658203	30.970909118652344	38.16952133178711	29.68805503845215	51.69343948364258	26.096834182739258	41.61223602294922	77.79486846923828	45.290863037109375	76.74364471435547	52.736549377441406	67.12187957763672	57.58918380737305	45.73091506958008	68.29808044433594	45.43474578857422	50.29719924926758	61.276798248291016	65.40657806396484	71.31895446777344	41.81984329223633	67.3919677734375	59.62608337402344	65.0450439453125	33.941890716552734	62.72808074951172	29.56296730041504	67.49882507324219	70.13505554199219	49.27113342285156	36.46086120605469	41.26447677612305	28.8599910736084	40.71702194213867	61.77099609375	46.83800506591797	45.5173225402832
cont_Q06830	PRDX1	Homo sapiens	186.1185760498047	321.3447570800781	204.8082275390625	237.29783630371094	202.40567016601562	216.56997680664062	237.80824279785156	375.80670166015625	218.41465759277344	215.08042907714844	724.5827026367188	409.1152648925781	230.55776977539062	248.6331787109375	254.68006896972656	278.0767822265625	211.3966522216797	289.9268798828125	473.4232177734375	466.1864013671875	209.1997528076172	234.61279296875	332.09381103515625	229.76548767089844	524.727783203125	515.6837158203125	294.13812255859375	356.14544677734375	491.1032409667969	471.0934143066406	324.88018798828125	258.4747314453125	306.53228759765625	415.8338928222656	345.6154479980469	239.63526916503906	425.0627746582031	302.4082946777344	526.0419311523438	315.2914123535156	319.6401672363281	246.95913696289062	411.1398620605469	341.0214538574219	295.0072326660156	359.2651062011719	292.2274475097656	203.29908752441406	229.23716735839844	301.039306640625	212.17593383789062	392.2979736328125
cont_Q15843	NEDD8	Homo sapiens	12.33042049407959	34.590293884277344	19.804943084716797	20.0897274017334	24.734987258911133	23.708383560180664	29.085094451904297	29.20534324645996	43.90400695800781	14.563041687011719	123.87935638427734	7.700873851776123	34.211055755615234	38.31227111816406	48.35608673095703	7.407153129577637	16.20256233215332	24.709945678710938	13.989213943481445	18.074832916259766	13.032331466674805	8.688403129577637	58.85776901245117	57.88280487060547	73.80323028564453	101.62174987792969	94.537109375	98.51968383789062	101.13882446289062	66.69113159179688	63.75165557861328	55.87728500366211	38.98046875	52.16922378540039	76.61333465576172	35.07500076293945	119.64044189453125	45.28643035888672	63.927940368652344	NaN	58.753597259521484	NaN	39.58041763305664	48.51607894897461	66.0434799194336	12.963984489440918	9.414468765258789	14.836445808410645	9.893170356750488	32.979736328125	49.947269439697266	65.6446304321289
cont_Q29463		Bos taurus	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.27658462524414	116.5936279296875	33.06550216674805	58.523006439208984	46.37894821166992	45.665374755859375	32.0494499206543	NaN	19.2462158203125	NaN	NaN	116.32311248779297	69.64476776123047	128.34776306152344	103.57659149169922	136.01052856445312	76.02681732177734	193.92794799804688	59.53108215332031	NaN	74.62179565429688	74.99362182617188	100.41141510009766	111.57040405273438	58.46438980102539	111.55504608154297	NaN	60.114845275878906	15.661741256713867	66.07223510742188	31.947973251342773	85.95984649658203	199.1574249267578	45.5577392578125	14.400221824645996	14.52820873260498	NaN	22.599714279174805	NaN	54.40944290161133	74.6932601928711
cont_Q92764	KRT35	Homo sapiens	40.12921905517578	37.610267639160156	35.815189361572266	35.77511978149414	60.200374603271484	47.09290313720703	59.63433837890625	15.390838623046875	40.28825759887695	28.090961456298828	72.36113739013672	51.92698669433594	88.61924743652344	49.38518142700195	85.61247253417969	35.27682113647461	26.43628692626953	37.137752532958984	NaN	NaN	9.192696571350098	NaN	123.1150131225586	53.122352600097656	80.07793426513672	69.30973052978516	68.69872283935547	75.5611801147461	141.47581481933594	69.49774932861328	103.02577209472656	116.1635971069336	218.17660522460938	132.561767578125	82.6595687866211	70.1548080444336	193.47525024414062	91.80076599121094	90.2122573852539	NaN	87.50463104248047	NaN	72.37926483154297	144.49327087402344	72.7440185546875	6.007388114929199	14.778820037841797	NaN	16.178970336914062	117.2518081665039	63.18024444580078	77.49263000488281
cont_Q9NSB2	KRT84	Homo sapiens	378.6459655761719	683.5884399414062	341.1358947753906	381.9697265625	250.43359375	191.65789794921875	285.38812255859375	185.01531982421875	313.47808837890625	180.94918823242188	NaN	306.78692626953125	NaN	294.2900085449219	NaN	177.95037841796875	120.32884979248047	146.53518676757812	303.75823974609375	200.76979064941406	174.82583618164062	112.99980926513672	136.16064453125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	143.64768981933594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196.1116180419922	NaN	NaN	NaN	156.96336364746094	124.48734283447266	222.67271423339844	111.84764099121094	301.93524169921875	NaN	NaN	1572.801025390625
O31727	ylmE	Bacillus subtilis (strain 168)	2.6855485439300537	4.256860256195068	4.2318620681762695	10.015852928161621	3.7273364067077637	2.732146739959717	8.399660110473633	2.4674782752990723	2.070995807647705	NaN	18.71638298034668	5.372419834136963	1.97487211227417	NaN	5.04518461227417	3.7720251083374023	3.916203260421753	5.819358825683594	2.979217529296875	6.6603922843933105	1.8126860857009888	2.979323387145996	6.890853404998779	5.12498664855957	7.764298439025879	7.147623062133789	NaN	NaN	NaN	NaN	16.917133331298828	2.184525728225708	NaN	10.100942611694336	NaN	NaN	6.843901634216309	NaN	NaN	NaN	2.359853506088257	1.0038866996765137	7.021982192993164	13.65446662902832	4.3612823486328125	1.8489731550216675	2.2188591957092285	2.312452554702759	2.6002259254455566	6.508248805999756	NaN	10.183298110961914
O34784	yobI	Bacillus subtilis (strain 168)	54.187557220458984	51.3674430847168	60.1641960144043	57.66459274291992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34869	yopV	Bacillus subtilis (strain 168)	NaN	14.589204788208008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34877	pksD	Bacillus subtilis (strain 168)	7.311641216278076	14.076708793640137	16.213306427001953	22.892274856567383	9.563735008239746	12.4666748046875	18.571834564208984	10.718247413635254	15.834235191345215	5.373988628387451	30.50255584716797	8.551445007324219	37.251163482666016	16.719404220581055	19.075572967529297	18.191991806030273	12.971908569335938	4.059361934661865	NaN	10.640478134155273	5.299129009246826	NaN	22.154399871826172	12.657328605651855	28.068477630615234	27.468843460083008	59.92222213745117	52.468902587890625	18.65896224975586	20.525033950805664	23.74110221862793	30.75844955444336	40.03042984008789	48.40524673461914	24.85291290283203	28.39666175842285	44.14506149291992	NaN	29.045686721801758	NaN	24.53891372680664	14.473638534545898	52.71696090698242	38.06972885131836	25.260866165161133	8.236945152282715	2.477996349334717	10.196681022644043	NaN	24.32832145690918	17.523967742919922	27.057828903198242
P17820	dnaK	Bacillus subtilis (strain 168)	41.907989501953125	46.088478088378906	45.953548431396484	47.95748519897461	34.852439880371094	18.737842559814453	15.54641342163086	9.370058059692383	12.852690696716309	12.546212196350098	96.34205627441406	31.629920959472656	41.3848876953125	35.85804748535156	46.37266540527344	30.812557220458984	32.85541915893555	28.913347244262695	13.277213096618652	26.458280563354492	5.648141384124756	6.367502212524414	66.49095153808594	46.18647766113281	43.8603401184082	39.6384391784668	55.68308639526367	52.87732696533203	54.92550277709961	85.23359680175781	78.0174560546875	60.1004524230957	70.3936996459961	65.0004653930664	84.02201080322266	39.30254364013672	88.34919738769531	96.32857513427734	49.02504348754883	26.01569938659668	47.476783752441406	38.809871673583984	71.48271942138672	58.84207534790039	54.72554397583008	12.061210632324219	14.991268157958984	7.388225555419922	25.514297485351562	49.671810150146484	44.288047790527344	50.28512191772461
P37809	atpD	Bacillus subtilis (strain 168)	93.77519989013672	95.82999420166016	88.93026733398438	81.09681701660156	84.599365234375	75.3624267578125	115.81330871582031	68.47528076171875	101.24555206298828	54.00361251831055	187.10296630859375	75.25390625	116.05891418457031	78.88348388671875	101.53289031982422	73.0094985961914	78.10260772705078	107.67396545410156	66.9256362915039	61.640602111816406	81.71471405029297	112.78923034667969	119.62765502929688	90.71375274658203	97.04537963867188	102.27700805664062	93.8075942993164	86.81964874267578	122.72220611572266	119.72445678710938	117.6584701538086	97.63367462158203	150.2447509765625	102.13878631591797	140.0095672607422	94.56912994384766	133.46083068847656	121.01482391357422	143.96563720703125	86.41503143310547	136.946044921875	62.362876892089844	113.33783721923828	94.54273986816406	77.43379211425781	57.105525970458984	90.13896942138672	82.25453186035156	62.218650817871094	109.04938507080078	118.60624694824219	111.18106842041016
P40924	pgk	Bacillus subtilis (strain 168)	35.132137298583984	80.56083679199219	54.069576263427734	57.02574920654297	60.41975784301758	48.36116409301758	32.038089752197266	33.61663055419922	61.570220947265625	53.89418029785156	518.739501953125	50.461849212646484	113.8382797241211	125.36612701416016	126.16748046875	86.31005096435547	54.456268310546875	32.353519439697266	NaN	42.8724479675293	14.800470352172852	19.27289581298828	160.94142150878906	125.52450561523438	169.1208038330078	255.68153381347656	212.3668212890625	166.40797424316406	222.49827575683594	368.6366271972656	219.11083984375	248.3292694091797	241.201904296875	257.0086669921875	262.1713562011719	120.78897094726562	347.9529113769531	197.41641235351562	205.797119140625	45.20010757446289	152.7913055419922	70.30879974365234	242.24444580078125	180.26876831054688	133.37844848632812	25.70321273803711	35.52139663696289	42.94296646118164	20.779382705688477	117.78509521484375	129.70375061035156	133.44796752929688
P46208	htpG	Bacillus subtilis (strain 168)	200.1107635498047	340.3482971191406	258.4911804199219	289.0743713378906	270.6793212890625	224.98593139648438	241.70301818847656	199.34962463378906	295.46185302734375	169.87388610839844	1151.1937255859375	101.94284057617188	381.01300048828125	232.08372497558594	297.55584716796875	167.74266052246094	70.4122314453125	80.69210052490234	23.663923263549805	44.49094009399414	14.384514808654785	16.304616928100586	354.1100769042969	285.1009216308594	615.5892333984375	721.4574584960938	552.0198364257812	577.72998046875	553.3504638671875	700.2353515625	599.6965942382812	325.7276916503906	302.89337158203125	429.0362854003906	526.271484375	300.7220153808594	720.8478393554688	272.8979797363281	773.1347045898438	80.84076690673828	329.2156066894531	116.81170654296875	633.47119140625	572.0701904296875	302.82794189453125	32.84561538696289	62.710205078125	54.932193756103516	58.18941879272461	289.1245422363281	308.5722351074219	486.52032470703125
P80870	yugI	Bacillus subtilis (strain 168)	29.950130462646484	49.7151985168457	28.331933975219727	55.199851989746094	57.10422134399414	13.916706085205078	15.515990257263184	14.184928894042969	21.389558792114258	35.862342834472656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
cont_O43790	KRT86	Homo sapiens	NaN	NaN	NaN	NaN	69.65718078613281	621.3812866210938	128.53216552734375	1774.657470703125	111.16658020019531	848.9951171875	NaN	1066.9832763671875	424.77032470703125	832.7792358398438	710.6769409179688	1159.5980224609375	537.7076416015625	1068.056396484375	2520.967041015625	2449.943115234375	1023.47021484375	569.2924194335938	503.4877624511719	NaN	NaN	NaN	324.7890625	NaN	NaN	NaN	742.2468872070312	1252.2578125	1387.908203125	728.6007080078125	663.5468139648438	2080.57568359375	NaN	NaN	193.09498596191406	NaN	NaN	NaN	196.95358276367188	NaN	754.1995849609375	1342.6705322265625	1385.876953125	791.3946533203125	1688.711669921875	304.6760559082031	520.6829833984375	33227.94140625
cont_O76009	KRT33A	Homo sapiens	NaN	NaN	NaN	NaN	3.5530776977539062	11.552811622619629	4.666373252868652	9.569183349609375	3.6010348796844482	12.377280235290527	NaN	87.81432342529297	13.168919563293457	23.70372772216797	49.134132385253906	139.71070861816406	47.93153381347656	105.7115478515625	242.3697509765625	216.8180694580078	94.17626953125	49.34213638305664	31.203784942626953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.10828399658203	86.1018295288086	79.91303253173828	43.318485260009766	29.104785919189453	43.54037857055664	NaN	NaN	13.065106391906738	NaN	NaN	NaN	14.904128074645996	NaN	40.10279083251953	126.64999389648438	128.45188903808594	89.46977996826172	185.11306762695312	NaN	29.38018798828125	2433.594482421875
cont_P00698	LYZ	Gallus gallus	NaN	NaN	NaN	NaN	NaN	2543.63330078125	2418.919677734375	1778.6180419921875	2910.4345703125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5185538530349731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196.9930877685547	321.4698791503906	257.78717041015625	310.93292236328125	291.23687744140625	257.6771545410156	258.2376708984375	176.96812438964844	373.4173278808594	243.09226989746094	337.3733215332031	126.68304443359375	264.5370178222656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
cont_P01012	SERPINB14	Gallus gallus	NaN	NaN	NaN	NaN	NaN	40.396244049072266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
cont_P02663	CSN1S2	Bos taurus	NaN	NaN	NaN	NaN	20.83218765258789	156.4542999267578	57.09675979614258	38.626583099365234	34.510215759277344	59.86476135253906	56.064334869384766	127.07652282714844	66.27417755126953	169.21859741210938	113.87944793701172	196.17843627929688	180.58352661132812	597.137939453125	112.78504180908203	206.57717895507812	97.0255355834961	200.8339385986328	46.988285064697266	28.062786102294922	106.77593231201172	101.27269744873047	59.15655517578125	65.78800964355469	73.15838623046875	77.36688232421875	127.47443389892578	187.76345825195312	146.18370056152344	92.83240509033203	133.17091369628906	99.05465698242188	112.71754455566406	73.51020050048828	69.62869262695312	36.40845489501953	38.28852844238281	36.37466812133789	74.39773559570312	88.05293273925781	119.88981628417969	160.30421447753906	106.64312744140625	268.00897216796875	143.74346923828125	64.9540023803711	50.70032501220703	81.03794860839844
cont_P02668	CSN3	Bos taurus	NaN	NaN	NaN	NaN	10.201883316040039	81.89971160888672	12.157259941101074	45.514320373535156	29.05596923828125	56.94210433959961	NaN	91.17022705078125	30.319690704345703	139.6269989013672	89.57080841064453	133.0306854248047	55.16255187988281	358.7842102050781	120.88008117675781	63.843994140625	72.47471618652344	126.31309509277344	41.913761138916016	11.000429153442383	43.900726318359375	41.21406173706055	63.20676040649414	44.7210578918457	31.099082946777344	55.65175247192383	104.10651397705078	193.30758666992188	57.91666793823242	34.515499114990234	41.5003547668457	45.187217712402344	59.78578567504883	26.305767059326172	33.998104095458984	NaN	29.325157165527344	39.165931701660156	25.9018611907959	31.65520668029785	56.32001876831055	45.783302307128906	40.577552795410156	113.91559600830078	64.48115539550781	NaN	60.26515579223633	54.04500198364258
