x	y
23.9	0.548375
23.89	0.548376
23.88	0.548377
23.87	0.548379
23.86	0.54838
23.85	0.548381
23.84	0.548383
23.83	0.548384
23.82	0.548386
23.81	0.548387
23.8	0.548388
23.79	0.54839
23.78	0.548391
23.77	0.548393
23.76	0.548394
23.75	0.548395
23.74	0.548397
23.73	0.548398
23.72	0.5484
23.71	0.548401
23.7	0.548402
23.69	0.548404
23.68	0.548405
23.67	0.548406
23.66	0.548408
23.65	0.548409
23.64	0.548411
23.63	0.548412
23.62	0.548414
23.61	0.548415
23.6	0.548416
23.59	0.548418
23.58	0.548419
23.57	0.548421
23.56	0.548422
23.55	0.548423
23.54	0.548425
23.53	0.548426
23.52	0.548428
23.51	0.548429
23.5	0.54843
23.49	0.548432
23.48	0.548433
23.47	0.548435
23.46	0.548436
23.45	0.548438
23.44	0.548439
23.43	0.54844
23.42	0.548442
23.41	0.548443
23.4	0.548445
23.39	0.548446
23.38	0.548448
23.37	0.548449
23.36	0.54845
23.35	0.548452
23.34	0.548453
23.33	0.548455
23.32	0.548456
23.31	0.548458
23.3	0.548459
23.29	0.548461
23.28	0.548462
23.27	0.548463
23.26	0.548465
23.25	0.548466
23.24	0.548468
23.23	0.548469
23.22	0.548471
23.21	0.548472
23.2	0.548474
23.19	0.548475
23.18	0.548477
23.17	0.548478
23.16	0.548479
23.15	0.548481
23.14	0.548482
23.13	0.548484
23.12	0.548485
23.11	0.548487
23.1	0.548488
23.09	0.54849
23.08	0.548491
23.07	0.548493
23.06	0.548494
23.05	0.548496
23.04	0.548497
23.03	0.548499
23.02	0.5485
23.01	0.548502
23	0.548503
22.99	0.548505
22.98	0.548506
22.97	0.548508
22.96	0.548509
22.95	0.548511
22.94	0.548512
22.93	0.548514
22.92	0.548515
22.91	0.548517
22.9	0.548518
22.89	0.548519
22.88	0.548521
22.87	0.548523
22.86	0.548524
22.85	0.548526
22.84	0.548527
22.83	0.548528
22.82	0.54853
22.81	0.548532
22.8	0.548533
22.79	0.548535
22.78	0.548536
22.77	0.548538
22.76	0.548539
22.75	0.548541
22.74	0.548542
22.73	0.548544
22.72	0.548545
22.71	0.548547
22.7	0.548548
22.69	0.54855
22.68	0.548551
22.67	0.548553
22.66	0.548554
22.65	0.548556
22.64	0.548557
22.63	0.548559
22.62	0.54856
22.61	0.548562
22.6	0.548564
22.59	0.548565
22.58	0.548567
22.57	0.548568
22.56	0.54857
22.55	0.548571
22.54	0.548573
22.53	0.548574
22.52	0.548576
22.51	0.548577
22.5	0.548579
22.49	0.548581
22.48	0.548582
22.47	0.548584
22.46	0.548585
22.45	0.548587
22.44	0.548588
22.43	0.54859
22.42	0.548591
22.41	0.548593
22.4	0.548595
22.39	0.548596
22.38	0.548598
22.37	0.548599
22.36	0.548601
22.35	0.548602
22.34	0.548604
22.33	0.548606
22.32	0.548607
22.31	0.548609
22.3	0.54861
22.29	0.548612
22.28	0.548613
22.27	0.548615
22.26	0.548617
22.25	0.548618
22.24	0.54862
22.23	0.548621
22.22	0.548623
22.21	0.548625
22.2	0.548626
22.19	0.548628
22.18	0.548629
22.17	0.548631
22.16	0.548633
22.15	0.548634
22.14	0.548636
22.13	0.548637
22.12	0.548639
22.11	0.548641
22.1	0.548642
22.09	0.548644
22.08	0.548645
22.07	0.548647
22.06	0.548649
22.05	0.54865
22.04	0.548652
22.03	0.548653
22.02	0.548655
22.01	0.548657
22	0.548658
21.99	0.54866
21.98	0.548662
21.97	0.548663
21.96	0.548665
21.95	0.548666
21.94	0.548668
21.93	0.54867
21.92	0.548671
21.91	0.548673
21.9	0.548675
21.89	0.548676
21.88	0.548678
21.87	0.54868
21.86	0.548681
21.85	0.548683
21.84	0.548684
21.83	0.548686
21.82	0.548688
21.81	0.548689
21.8	0.548691
21.79	0.548693
21.78	0.548694
21.77	0.548696
21.76	0.548698
21.75	0.548699
21.74	0.548701
21.73	0.548703
21.72	0.548704
21.71	0.548706
21.7	0.548708
21.69	0.548709
21.68	0.548711
21.67	0.548713
21.66	0.548714
21.65	0.548716
21.64	0.548718
21.63	0.548719
21.62	0.548721
21.61	0.548723
21.6	0.548724
21.59	0.548726
21.58	0.548728
21.57	0.54873
21.56	0.548731
21.55	0.548733
21.54	0.548735
