PG.ProteinGroups	PG.Genes	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.QValue (Run-Wise)	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.QValue (Run-Wise)	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.QValue (Run-Wise)	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.QValue (Run-Wise)	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.QValue (Run-Wise)	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.QValue (Run-Wise)	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.QValue (Run-Wise)	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.QValue (Run-Wise)	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.QValue (Run-Wise)	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.QValue (Run-Wise)	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.QValue (Run-Wise)	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.QValue (Run-Wise)	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.QValue (Run-Wise)	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.QValue (Run-Wise)	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.QValue (Run-Wise)	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.QValue (Run-Wise)	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.QValue (Run-Wise)	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.QValue (Run-Wise)	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity
P70945	yitS	9.109147456175436E-39	1.1895005690969863E-11	1.8464641991236112E-10	2.632916028403289E-07	9.29770851315633E-06	6.441500494034786E-249	5.1402404445810166E-14	3.917457649328032E-29	1.3094265997676117E-08	0.0004642106408583822	0.00033429724821828523	0.0015536009338673578	0.020779089749246825	0.005573983413893647	0.0021208161080648403	0.052975785989451026	0.18727360705820784	0.09954032241495349	55914.3046875	125076.796875	51311.85546875	70788.1484375	56458.04296875	43696.84375	33749.74609375	241901.46875	94647.0546875	17982	87072.046875	67568.78125	NaN	NaN	NaN	NaN	NaN	NaN
P70947	yitU	6.392328445137697E-05	5.064012250844179E-07	9.846332326561021E-05	3.322029585211873E-11	6.263974460991453E-156	5.6753884499779735E-12	1.079674998481339E-31	0.00015301306104916143	2.0393548608716315E-57	6.997922572035141E-11	0.0014648671035851551	0.005575503706006436	0.0014320640581360676	0.007834310076046333	0.00213723762153	0.2836648832695301	0.09730898027722971	0.05304868902924958	238329.1875	176428.375	1717175	580758.0625	690247.5625	563843.5	2716294.75	3659059.5	3836766.5	142864.640625	308727.6875	259899.796875	2372339.75	1055739.875	1815395	NaN	NaN	NaN
P70949	yitW	5.167853740850186E-10	1.141257910436309E-62	1.2253164690472443E-07	7.338089342049258E-131	2.0666672725180643E-198	3.918282383206391E-14	4.3592287410935066E-11	6.551963172796537E-298	3.5651176970526175E-52	1.1895992087045682E-29	6.429527984061467E-07	1.2436691855873876E-13	1.7612432290561525E-05	2.443476004400742E-08	2.5302057635021113E-09	1.3707898810427737E-07	4.690520468367495E-16	0	1174476.5	1549487.625	1881229.25	1383529.5	1259991.75	1117129.125	456180.40625	284666.78125	576803.25	2287162	2854736	2181263	396093.625	265110.4375	251373.734375	1029986.25	1586796.875	758865.5
P70965	murAA	1.08338970502025E-07	8.264511410559955E-13	1.7315562003855003E-05	5.019275334566985E-43	1.6805538259696123E-10	0.0001345363375842488	8.907007811263163E-09	1.0989397242461604E-54	1.8899583302134868E-06	0.0004880784975163125	0.0010449014633085506	0.0016672225033514156	0.0004816520381533357	0.0004355895535937884	0.0016261422304894983	0.01516132754573137	0.009965395485557265	0.002835033259368391	2530426.5	2749303	3095917.25	5283055.5	5769931	3657764.75	2251853.5	2348439.75	1864419	5964651.5	11295426	8847782	1857647.25	1282912	1501746.25	8936918	5788108.5	8622963
P70973	truA	6.02563176549695E-05	8.621715135027666E-05	0.00011620332819292841	3.2750821963670816E-05	0.00024020127407747296	5.471272611209801E-05	0.002278347029459257	0.0002832286187580134	0.0011074223382124592	4.1660509061302993E-10	0.00029587245350713324	0.0008134354627104487	0.0014502874405090032	0.01810100740981445	0.14393298941925378	0.04035173041386875	0.018401387025379433	0.0416001495675648	856036.1875	495937.21875	935288.0625	608419	665041.25	821317.4375	1657767.75	1154910.5	1112453.5	303050.46875	794129.125	1622565.375	989268.375	NaN	NaN	NaN	NaN	NaN
P70993	ywhA	3.826158287755005E-242	9.978092914301386E-11	1.9632611360575112E-10	3.384733574376838E-06	4.5280949709967556E-298	5.239933228067275E-05	3.207052487315876E-184	2.002641308876845E-05	0.00017781062727843547	7.266792581222517E-29	9.920785758207462E-07	0.0006354837589220413	0.003824071141848684	0.001305636275674022	0.0029323013917985324	0.013968787589917452	0.005801272922328929	0.006156003959317812	569610	573813.125	654138.5625	310644.28125	681122	175338.375	324297.625	308964.46875	323456.53125	758417.1875	788250.9375	621323.5	NaN	1131419.875	NaN	NaN	NaN	NaN
P70994	ywhB	0.0004281926053767819	3.885632933967109E-05	0.00041056266405518525	0.00030786994182368073	3.787045243949135E-05	0.00022117435854323702	0.0011268960523463834	0.00030653961110097726	4.975846930963036E-05	1.321831096141071E-25	3.7063604024010685E-88	0.0013064700202068446	0.0003068954392254698	0.004714612066362608	1.3972496227613532E-06	0.036564347074841984	0.03265621186121176	0.03287287265938125	12985.970703125	17694.466796875	31185.02734375	60561.828125	60171.73828125	31900.125	13308.59375	14841.9169921875	22043.794921875	83394.5234375	171109.625	118074.234375	15553.2578125	25071.642578125	21874.876953125	NaN	445337.78125	NaN
P70995	ywhC	7.55792278672463E-06	1.3793865274630449E-16	0.00038966994359029264	4.718910221144508E-06	1.4758242998209595E-10	2.089846133730176E-06	8.401905431147995E-67	7.751340602528463E-05	3.1899963634747684E-14	2.4472044570912822E-06	3.4903855788036233E-07	8.256198748720775E-07	0.0017821206607150216	0.0037257414316875714	0.001169765199275939	0.01018750973812145	0.0056336578466744435	0.006682476240712009	39038.078125	35775.42578125	50046.4140625	100449.4921875	38554.8203125	118445.234375	14320.4990234375	9400.765625	41703.39453125	170732.203125	373144.75	418134.21875	NaN	NaN	36416.92578125	NaN	NaN	NaN
P70998	speE	7.54940917120999E-08	8.941005167558277E-35	2.652842170227936E-11	1.28472425547066E-07	4.025282484081634E-19	2.6774601577620365E-05	1.3722497401741772E-19	8.03282095282823E-06	0.00014427623017275508	1.922164825862281E-26	1.675480039658334E-16	3.4866418007680364E-05	0.0012617226746801148	0.0012019362296216737	0.0005616082221088957	0.009165389060241246	0.008974500080417778	0.002535343904166602	1120717.5	1306503	1027286.5	770045.375	576955.3125	387092.1875	430151.46875	308044.25	325562.28125	2285353	4440394.5	4334556.5	270206.71875	226400.03125	182079.046875	1929557.625	1935802	69101.6953125
P70999	speB	1.7689670530657273E-46	2.105255751737703E-45	2.257567122842763E-10	6.244159253468157E-09	1.389238645283001E-06	0.0002116376500792076	0.0005531391617970536	0.0025942670428862557	2.9376928634214178E-05	5.630809248377054E-26	0.0004635017257225775	9.095626909237483E-06	0.0011827981311495906	0.003388717885937142	0.0004956848719169354	0.012331039257458223	0.18153508339095398	0.07832516708040481	256835.140625	295964.46875	228270.125	283079.59375	93690.859375	100597.1171875	184602.921875	251866.96875	155557.484375	346578.25	404493.75	303356.4375	109452.671875	119666.8359375	53662.62109375	NaN	NaN	NaN
P71011	albA	0.00614133028997766	0.0008439684293600052	0.0005798978214097189	1.927442036126064E-33	0	3.2771883990927693E-10	0.000801610563528551	1.1081157503384479E-11	0.0020489021401106284	4.4012918362072725E-34	0.0004635017257225775	0.0014263068724626252	0.004045508706241274	0.0017713242741727632	0.0030827355288501894	0.40234461241402214	0.4301574427753465	0.42068344060410723	NaN	854.8887329101562	2647.438232421875	74643.0703125	52891.08984375	41094.40234375	575.3262329101562	1229.8336181640625	NaN	3640.393798828125	6087.65380859375	5885.71923828125	NaN	NaN	NaN	NaN	NaN	NaN
P71012	fruA	0.0003473883818933295	3.713179051575847E-05	0.00011095191060772687	0.00020485169080125215	0.00017064038767389386	5.597054552854125E-05	4.900399136899122E-05	1.518411018513129E-23	0.00010012865274305835	0.00013971316022943518	0.017555030385109582	0.013614581072378657	0.0035144842032475694	0.0015951711296353563	0.002458859653200746	0.14784186668110713	0.028616982948657232	0.18757342449454584	167946.46875	80916.8359375	104499.234375	58587.3828125	87913.4765625	88915.9765625	507648.40625	197984.4375	201440	48251.5390625	151434.796875	21520.103515625	8013.45751953125	66245.421875	62504.30078125	NaN	478.3138732910156	NaN
P71013	sipT	1.0910808747319407E-20	1.0589311955783509E-67	1.1032061745672536E-06	0.016914172228063677	0.029434987128376226	0.02055828754318305	0.0001273294122371262	0.0001215177787265327	0.000664209926029903	9.25624829695539E-34	1.3067796800058582E-06	0.0029950047466194905	0.0007350862692843071	0.025632019424689286	0.005593395157336941	0.016848513541041037	0.019823432700555497	0.31300587268757807	491206.46875	792701	698641.875	NaN	NaN	NaN	344491.40625	50229.78125	401332.8125	407126.09375	1623147.625	NaN	265330.9375	NaN	NaN	NaN	NaN	NaN
P71015	gbsR	0.00016699178012884113	3.3115148285758205E-46	1.5275386652952969E-09	0.007963294367783732	0.020668259464793594	0.001235236379768279	0.09725181131830296	0.002457394671501597	0.00741755542954943	0.048356209886946985	0.15138489864111024	0.20103706163594298	0.1745512563463239	0.14857215690414793	0.02353098878610043	0.422402155946857	0.4196383123170647	0.21964125160748577	5078.1748046875	7462.80419921875	6053.34326171875	NaN	NaN	393.998046875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P71016	gbsA	5.0811389669416565E-05	0.00044766116355742815	0.0006750179423426306	6.336571873449138E-05	1.0143392469058396E-07	0.00015288799634359122	0.0005030933405626961	0.0008533974131783459	0.0005750689608244086	2.247116306913505E-26	8.00114704905314E-18	0.002085812135628846	0.022285336510730197	0.00851974093902973	0.012310226766219628	0.058794822576675114	0.32375818175098703	0.25479351713188114	137152.9375	82572.0390625	125981.015625	52804.76953125	42836.65625	36777.3984375	47156.46484375	87282.390625	89021.7734375	57593.359375	110532.390625	149332.828125	66686.5703125	57068.90625	48596.16015625	NaN	NaN	NaN
P71017	gbsB	1.1036771337483801E-05	9.933148535992049E-41	5.826111044641378E-07	5.627817159575166E-05	5.7527825260835383E-05	6.205330259766833E-05	9.321731954725188E-05	0.000201251788458079	0.00037265590094125807	0.0001394619783334218	8.884406059565028E-07	0.00045598941819856455	0.0017798238937519108	0.004439926307665246	0.003049955044697441	0.01018750973812145	0.03499028523610949	0.012620887220352393	461360.53125	470166.375	572764.1875	221075.234375	178265.265625	150775.25	328796.90625	276550.625	320593.75	709872.3125	600186.625	670624.875	97446.140625	74697.8984375	120908.78125	174564.625	NaN	77679.234375
P71018	plsX	0.0009687416335460052	0.0002676506396653881	0.0001529556333921481	0.00011781291001597989	0.0005162937175309049	0.00024190290141822067	0.0002882766964829339	0.00039235370149200366	5.185192582424196E-52	0.11302000322673064	0.05212909977025781	0.009545760576596259	0.0044076081688576955	0.0015156609520767972	0.007658215185769535	0.01710619835163643	0.16713897036264116	0.02600270424971189	92096.0390625	129249.6328125	193996.796875	60855.64453125	47751.78515625	44435.15625	152141.40625	169144.140625	176948.34375	NaN	NaN	5309.1826171875	NaN	123407.9375	97934.640625	NaN	NaN	NaN
P71019	fabD	8.234071843697293E-11	1.1561103010754554E-07	7.126575959957015E-05	3.606747596042138E-19	2.1467101143413774E-08	0.00018943275802075116	0.00017867043199521854	0.00013540303796280844	8.89178478212937E-07	0.012818300871519916	0.016137292581999765	0.005046910058586369	0.0005900108439815419	0.0010075661652659599	0.0016362315807529832	0.08024156215432085	0.03984418983407935	0.056432677155315136	299048.8125	576934.9375	397737	143806.90625	205357.765625	214392.625	694929.9375	476497.71875	550772	NaN	NaN	231049.453125	334353.5	292373.34375	279377.28125	NaN	NaN	NaN
P71021	divIVA	0.01837846587510812	0.0006050932840824517	0.00024889756237083787	0.00015129027689062306	0.0001419300115759992	4.022257247815192E-05	0.001976920859461213	0.06842483284470112	0.0005974919829151048	0.01812372615953228	0.03325142287383736	0.05815758693100548	0.0016611377056167831	0.00011057132997358786	0.0014793945241131608	0.018468000146361428	0.24921319001430153	0.22490154095436926	NaN	32849.84765625	15151.435546875	6260.49169921875	10214.5283203125	12614.6845703125	NaN	NaN	2108.42431640625	NaN	NaN	NaN	3183.589599609375	4118.25634765625	3765.929443359375	2178.02734375	NaN	NaN
P71043	ywnH	0.075248735250095	0.0004426949046000122	0.09011697746869225	3.778964428582012E-145	2.879534490348029E-254	2.058251003819408E-15	0.10676779532086056	0.030817239874157114	0.13822411768887907	0.05425592383889233	0.004808169925267703	0.08835641626784854	0.17732951108520206	0.11997994704887495	0.12749209389653557	0.41761637036827454	0.4377049981911184	0.12079392565748137	NaN	2485.326904296875	NaN	116803.46875	94673.328125	98799.9140625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P71044	spoIIQ	0.00022711586798800098	6.276078718644464E-05	3.2027458339667483E-06	0.022288393363253556	0.0015556370295979496	0.0496187519575863	7.96259032249319E-05	0.000426404296282525	0.0008012848458420144	0.03221131554070039	0.03346855676525932	0.10025621344965115	0.03889983211254259	0.01571219826645539	0.03495045203533003	0.09831477954565666	0.06360016462453581	0.1513432199490386	3078.8564453125	28987.806640625	20863.521484375	NaN	NaN	NaN	41155.83984375	54709.265625	39616.47265625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P71070	yukC	9.447241839514826E-11	6.382684828142963E-05	0.00012410016867190845	0.0005945270886685667	0.0007462555516205634	0.0007146369136642879	1.7586002283606505E-09	0.00011689241975432761	0.0003039684996110083	0.007118757922087599	0.06868044669691814	0.040449912222109766	0.013703657556117119	0.0023796681855011974	0.006089146801205644	0.3707205107202327	0.10748950397662159	0.311455548176179	794068.375	469101.8125	844175.6875	57855.96875	222484.453125	52011.9375	467564.59375	391489.6875	445419.4375	316359	NaN	NaN	198920.3125	111226.1484375	355574.3125	NaN	NaN	NaN
P71079	fabL	1.2956376850515557E-08	3.088524907480819E-44	5.5356359811892E-05	6.807319559373588E-07	0.00027150650971787357	1.9375329237186878E-10	0.00012919552672510543	0.00029291587465428854	0.0003100352482115861	6.476961839408235E-27	7.055397474979641E-12	5.45959125972349E-06	0.04014721340518838	0.01092144810955498	0.0015986303690683043	0.007255204355396144	0.0033097991624676543	0.004601424727163396	482589.8125	539151	392981.8125	1187408.375	2951780.75	884149.1875	95566.140625	254336.46875	210289.15625	127331.5625	139591.4375	1431608.125	NaN	NaN	230292.578125	NaN	184382.640625	98983.8125
P71088	spo0M	0.0003212793995238633	0.0003507525985129474	0.00043435590991931024	7.917881251255568E-05	0.00014735581121768084	0.0001903968980901416	4.695652223514737E-05	1.2508306982762172E-06	6.843590508673379E-15	0.03289756620010263	0.02474979527684731	0.024135763824685724	0.0008659986553030834	0.0008324866535221774	0.0023803222751170874	0.013081822517733504	0.049709316142870996	0.0373593601500036	100553.453125	30359.310546875	68150.5546875	49007.6796875	31848.599609375	38897.5546875	168517.625	222368.765625	231764.671875	NaN	40724.02734375	12420.8037109375	107009.578125	172820.90625	171548.734375	862995.125	7882217.5	NaN
P80238	ydaG	3.914513841786323E-27	6.766896658761042E-44	0.0001639141454699512	0.0034149712011162393	0.0038602527415077313	0.0033257274244217817	5.772925909620408E-31	2.9101677636043577E-09	5.84737438259609E-41	0.0022806426016272214	0.004378381657196674	0.0210118025678294	3.133347118431905E-31	4.481914714106604E-116	1.7848522080069754E-47	0.009938887391470783	0.002560873691211837	2.5167744627302144E-08	710352.875	696756.875	916773.875	142014.46875	128918.6171875	131259.515625	404840.28125	277081.65625	287408.75	247638.140625	776670.5	538105.6875	309636.84375	266994.3125	244229.6875	2189556	4253661	1316056.25
P80239	ahpC	1.1095690388255341E-35	2.624606079812277E-40	5.007014418555138E-08	6.3314780076007785E-93	2.424486708749805E-44	2.1065352228210438E-16	1.4056834700002987E-95	3.642632240475251E-33	8.437388189232513E-28	1.806211873539311E-33	5.092637013549239E-15	5.222784106142755E-05	4.958508799223631E-13	1.5806406750258625E-19	8.005567007922631E-15	6.368631361464097E-05	3.041565877379482E-06	2.424501246610821E-51	37250840	39616276	40781996	23314514	18895388	19415614	20915058	20905530	20847560	36829620	66921328	69199200	20948196	20842744	19145062	16489045	19058886	19097158
P80240	greA	1.736762535905941E-10	7.106492892662477E-43	3.898977669192272E-10	6.413330414057796E-47	2.75440714276941E-20	5.909797998377302E-05	4.188440292678463E-38	3.782589252469316E-17	7.542756951810491E-09	1.1440566806803334E-30	1.1403635993669452E-06	0.0008922471728532887	2.2326107599507997E-23	1.759512415259469E-19	2.257597126493757E-25	0.00946273380535115	6.619018852448863E-06	0.001841980852556604	5742788	3871388.5	6175389	7334781	5644442	6969496	4767748.5	4535466	4439917.5	4451776	16081528	35226624	3391289.5	2522869	2441197	3448648.5	7114114	3364673.5
P80241	yflT	0.0002003123014734361	3.49996221586654E-06	0.00017426962587083344	0.0025262145940211527	0.007591137061034704	0.007049231565750064	1.8230737502374747E-14	1.965755867249189E-51	8.738315987287308E-52	0.0027450106509566445	0.01063831175806157	0.006156745264523307	0.0031927815125648695	0.001292309666072503	0.0022889902986259537	0.04335761853477928	0.051184195275439714	0.03277149655421897	9285046	7783691	9548222	129552.0390625	153200.921875	577969.5625	3325780.5	4212058.5	5408913.5	642372.8125	995091.875	753451.6875	4403241	4796543.5	4713088	NaN	NaN	1994503.875
P80242	ohrB	3.786146146232152E-35	8.212121018797009E-42	5.2922896119088535E-06	0.0009113843034105455	0.0005246299141926505	0.0013683125061397187	2.1780567254447885E-17	1.5985878277753014E-10	0.0001245700241363478	6.065900686073682E-06	0.0016276129064106337	0.002413842474138592	3.059187009218625E-35	1.1981906169533741E-12	0.0004756032556009388	0.01067998931538978	0.008797320046136254	0.003919137702186559	5204926.5	4024987.5	5019012	94035.2109375	104978.8046875	89363.890625	6005868.5	6293856.5	6686256.5	561435.875	696785.1875	519101.6875	2149018	2546680.5	2907102.75	349142.03125	1396814.5	744370.625
P80244	clpP	0.0007088354953062079	7.761683751665907E-08	0.0003888282002521991	0.00011811250488986676	8.20883209475946E-134	0.00016028049260219005	1.9904009721480758E-07	1.9205059426324573E-06	4.2228978203266914E-14	0.0029318487011803615	0.005099987059040778	0.013246674640463139	0.001313495093296691	6.262298154484222E-15	0.0005128441129855815	0.15768576742575297	0.04893132596626884	0.17671471075300202	1095078.875	1420002.375	309291.96875	357995.40625	128946.3046875	189789.421875	1478134.75	1309689.625	1235392	90423.7421875	766633.6875	335382.5	213804.28125	347340.3125	489084.25	NaN	NaN	NaN
P80643	acpA	7.433285922399254E-05	1.6595397658856943E-27	0.0002475728349262537	5.029319219175582E-10	1.0545418004978233E-08	1.750954333223042E-05	1.1352561880255857E-05	0.000426404296282525	0.0009642656707094476	0.0015500439286843027	0.012316071749698673	0.0019935341140504444	0.0016924096112608657	0.006440906771368319	0.008817373123390307	0.12851876954772237	0.010013872555051413	0.07051362242332525	2570749.25	2571541.75	4214660.5	6083764.5	5303434	4556231	5970479.5	6746947	7872521	NaN	NaN	34575392	2018293.25	2062531.125	NaN	NaN	9067035	NaN
P80698	tig	6.519279540080404E-05	1.158085813993085E-28	3.3215904094304132E-09	8.076589347944883E-83	5.730243389217626E-47	3.504742489631413E-05	1.4211022435788674E-17	2.483675492033331E-20	1.3980813830040597E-12	3.674203012071717E-27	0.0006588846457695352	0.0013684006968564066	1.6539978025350026E-06	0.00019579710001984104	0.0008900920930520558	0.009707315640201832	0.008797320046136254	0.005517819276878194	34268332	28440660	37725068	82801104	67569648	72152016	51746204	50951848	50653860	48758860	147871840	113517280	37815180	36963872	31625480	11923953	22685676	5774654
P80700	tsf	6.2359426759591715E-65	1.0175043317797472E-44	1.741085981689814E-05	5.848735582236196E-29	4.25469759455308E-33	3.743170086060515E-05	2.2597682946519744E-12	2.2813376885975557E-21	3.370529393580198E-16	2.4416800177492752E-05	0.00958148325718699	0.008973983243255029	0.00018588551449176655	0.00032167086578598406	0.0005133074595153936	0.03615059248862702	0.05991164107117875	0.03851302922824236	2850067.5	3153692.75	3115577.75	3669816.5	3486347.5	2893877.75	1995058.5	1658604	1764729	2335301	5618117	1565114	774263.6875	606384.875	713171.0625	349866.84375	NaN	1359778.375
P80859	gndA	4.87790189822575E-05	4.934830653325586E-13	0.00011983696631610958	0.00022914266638097858	0.00011731750089891363	0.0004252340564764542	1.2768424756411326E-56	4.260720575722754E-20	8.081955738956268E-06	0.0004161311396093669	0.0022667135535744116	0.008588866858548014	0.00037261645247150534	0.0007049010986039686	0.0015986303690683043	0.031101260822655866	0.05097102046945164	0.0809625473118728	1451799.25	1636361.75	1666746.125	314591.625	276225.8125	271025.03125	1673742.5	1558872.5	1445082	306262.71875	360594.34375	722880.375	622762.625	625566.25	764657.75	4978398	NaN	NaN
P80860	pgi	3.977952481487E-41	2.889740246023804E-40	3.387253350318742E-06	1.5170577310708646E-06	2.3344468106375604E-05	0.0001864291972522577	5.837024576548999E-10	2.6436378396991988E-18	1.0136823188782494E-09	1.265403650945419E-29	0.00022046301407237378	0.0008110931557491341	0.0013644433979566578	0.0006391394913540124	0.0006643067991031711	0.016848513541041037	0.020667983925061965	0.014522533876775283	1360703.125	1501164	1244105.5	704357.125	574215.5625	574406.5625	808558.0625	776019.1875	845878.4375	1954617.875	3374436	2506235.25	1207469.375	660744	593144.3125	587860.9375	962133.9375	865455.0625
P80861	yjlD	0.000751815620915561	2.5502962957273893E-06	9.034644308197185E-05	2.5412406194232214E-109	8.384402519072312E-35	0.0004647591112164778	0.0004425671375684184	0.0005489462308192804	0.00039433114978321035	0.003422537799001785	0.0020900963595007747	0.06921148126495558	0.021676413480145016	0.010584804687953185	0.01704465996000772	0.0648768980832879	0.08650776557142835	0.09471811809006486	NaN	4726.31640625	9018.9951171875	85957.734375	45177.03515625	36922.74609375	8855.421875	2431.3974609375	4852.63623046875	685.7568969726562	1188.7469482421875	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P80862	serC	1.0588412877218574E-265	9.507961511702351E-49	2.260553460096168E-47	0.00276245100622811	0.00023636619214160984	0.0010210826714310292	3.27509713444598E-122	0	7.497286164689799E-13	0.012208045643574843	0.019215937075844285	0.002516470933848024	0.0016000753808346965	0.008840953876839272	1.3559633328957659E-08	0.4460595177569465	0.42668391872645556	0.41645836734998437	86879.8046875	98862.125	72278.53125	NaN	35370.5703125	54949.90234375	129397.3046875	173247.875	132533.84375	NaN	NaN	NaN	12546.533203125	NaN	25481.458984375	NaN	NaN	NaN
P80864	tpx	0.00021832955236936402	1.483174758756104E-05	0.00036809823265216525	1.1450294652457323E-45	0.00026529009332557486	0.00021308434191138744	0.00040773995686912653	2.4272850232187706E-32	7.64443942047144E-09	0.05329288892390427	0.10556661351836337	0.08698524552827518	0.010387587839147696	0.00125582913832355	0.004457293184459149	0.381992486220939	0.3091890784785667	0.4001482311221643	57653.515625	74701.6328125	80059.9765625	20658.001953125	20855.1875	17161.7265625	212898.40625	223178.9375	278844.34375	NaN	NaN	NaN	NaN	43700.5390625	44689.796875	NaN	NaN	NaN
P80865	sucD	2.6752475096145197E-21	5.063836737570544E-05	0.0003572024857345439	1.802336810156498E-19	9.572546565179463E-05	9.443909290812857E-05	0.0007452046129922544	0.008586386043501868	0.003303199365500362	0.02744036954670205	0.03054172741669614	0.20352385269629156	0.011783786264897086	0.019854402133082538	0.026127773231178063	0.327482003012335	0.02615895389122133	0.011143484177591376	21765.248046875	22074.494140625	26907.390625	73146.0078125	38983.57421875	36143.14453125	19789.474609375	NaN	6948.37890625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P80866	sufC	1.3019832734843343E-06	4.1782334563404925E-34	0.0001686980231163432	2.927007325729506E-30	1.4894210317125612E-08	3.754503508143377E-12	3.1754030892553036E-20	7.417282397564341E-25	7.889134764213747E-09	0.0008223536380720097	0.0019438694071057519	0.004710673284600744	1.8803090656537049E-07	0.00124113933286426	0.0013202701744400556	0.0653329755093961	0.05669684487489665	0.07641472579352174	2521445	4787685.5	2803478.25	2310916	2284090.5	2286118.5	3744018	3025114.75	3768250	581122.875	1115461.5	3685291.25	2682239.25	1960464.375	2171037.75	NaN	NaN	NaN
